student_id,disability_type,baseline_mastery,sensory_sensitivity,executive_function,reading_level_baseline,consent_disposition,trust_growth_rate,engagement_capacity
S0194,ASD,0.3262452154226113,0.3800957491566057,0.5851473688272698,0.38003853369831,0.8041161470542312,0.10052143940307065,0.9248544621056933
S0195,ASD,0.4935544761696006,1.0,0.6656983261698757,0.3819872132396884,0.5880333966400675,0.06757246783904977,0.7996464920263149
S0196,Dyslexia,0.2678644422421857,0.6693589554917595,0.22871841069751697,0.45697484946315825,0.888547658604335,0.0674899069620848,0.6124971797362886
S0197,Mixed,0.3481685874135968,0.45161902701439993,0.2768317458119365,0.581428105366433,0.6743381780061365,0.10426246500930933,0.7543202803762361
S0198,ASD,0.37770645987068197,0.7859809512653665,0.3251247482653424,0.47161158601541325,0.4562114576408331,0.09987769206955849,0.8563854535734375
S0199,ADHD,0.5429475057758064,0.16970271530983774,0.3370395956793191,0.6578663605034393,0.7414873161898875,0.08417331797927965,0.8688786746948614
S0200,Physical_Sensory,0.31966840320251383,0.45897615737230646,0.26961615669953126,0.3420331356660375,0.7775318299928499,0.0952230109961264,1.0308650644070267
S0201,Mixed,0.47076219291218674,0.3323367358613526,0.5909435803391828,0.6434460172944071,0.30784602086979307,0.074228944394872,0.9207648962103381
S0202,Dyslexia,0.5035429225826741,0.5342547336294197,0.3020946999393503,0.33137731653033264,0.9507695538364818,0.0798326474456222,0.8706432800676772
S0203,ASD,0.34805488239199367,0.670177501626773,0.4301906716136756,0.8906539183321884,0.6023182470423312,0.06676751215072362,0.8592511244663845
S0204,ASD,0.3304191167016599,0.7995855866217512,0.8275906722516573,0.22112771098262837,0.6337276477433691,0.09808129898600519,0.9729085903614976
S0205,ADHD,0.3162189535450855,0.6518116111500715,0.23584735498893789,0.2965982121673988,0.12177056962744379,0.06613173337665296,0.8034792069287844
S0206,ASD,0.32500661808176157,0.9200340983390087,0.3340850711315472,0.4628196742300822,0.5176630295767567,0.10970312689875705,0.8484618733704683
S0207,ID,0.3582141774600913,0.029552502177983067,0.8119731941772963,0.4595851079468488,0.721320460257802,0.07368331663360352,0.753564440130698
S0208,ASD,0.38342659146153313,0.8270551811614824,0.23177112622971735,0.6925208476262528,0.6960438663717369,0.0804101712803267,1.0043808570140587
S0209,Dyslexia,0.38394015929125574,0.7035557506957617,0.6814415436169987,0.14974379750506997,0.5209251408599831,0.0951745604130867,0.9017401458446896
S0210,ID,0.12067857294529125,0.8078912492737836,0.7166083335979381,0.5357377778040826,0.33472886290668596,0.08047728842379165,0.7917379225441337
S0211,Dyslexia,0.2396065849058433,0.6798560736307121,0.2249327834953873,0.42436945070229937,0.6365771139701033,0.07404183371429379,0.8510447511126974
S0212,ASD,0.612919013164109,0.6046555035907148,0.9490291809334889,0.5056971748330972,0.269778207978615,0.07939953104383057,0.9134553284651563
S0213,Physical_Sensory,0.33436630715622867,0.5381701816803369,0.6422126415522879,0.25585054871135204,0.837534952066057,0.09787636707115169,0.8374183608723007
S0214,ID,0.16273275472146823,0.8741843767626194,0.8083059980181532,0.6111638207881297,0.23904790602037443,0.06674295555726589,0.8090431899732682
S0215,ID,0.42743729406158715,0.07329811190285658,0.10450875888852712,0.584398739697312,0.8152416289966938,0.07747525985453471,0.7970628835460951
S0216,ASD,0.38952242003289766,0.9305776248743759,0.41809458955125733,0.48993767796855664,0.4852657018563066,0.08020573454674951,0.8963864420686397
S0217,ASD,0.425083984214614,0.841197987779152,0.6337167233355296,0.43065215308134314,0.844240309353161,0.09729170391055313,0.8266848242234597
S0218,Mixed,0.3391397451570874,0.6088713653763351,0.5931504485940953,0.4339162015066557,0.39325983860676555,0.07800309252257127,0.8171144786682536
S0219,ADHD,0.3174646233216549,0.3625602618305678,0.5054610947383762,0.3881896311640934,0.3064551775819355,0.11616598188987445,0.7288840766389877
S0220,ADHD,0.3353550294911966,0.3714756100154999,0.03424933795447893,0.49611777013789626,0.622202845289274,0.0768692284456981,0.8702543097972452
S0221,Dyslexia,0.18977681375503624,0.5641065613601083,0.8724165377634259,0.25467022794174665,0.7628758561659085,0.07524632723189441,0.8443679082653374
S0222,ID,0.2451541050604837,0.7724508749165788,0.3823490477110037,0.27272125369710387,0.8158919686622962,0.07657935756764536,0.8303254172803318
S0223,Mixed,0.3912293634359855,0.04623589978998241,0.40643294342908226,0.2427112532758612,0.5081116931522192,0.0536671714268398,0.8823673198934001
S0224,ADHD,0.5777609822521219,0.5513264199737685,0.7775322977343384,0.2871945619521562,0.4142625830216582,0.0592654630648263,0.937290478418118
S0225,Mixed,0.3660252819914973,0.7190538505306769,0.5147915431850971,0.4333198363824178,0.3635050687221846,0.06938666220521814,0.9326467993385751
S0226,ASD,0.07560414912563485,0.29804971402779973,0.6143367078206008,0.3959566245347189,0.47922962131806307,0.1027165969770026,0.9177631022345045
S0227,Dyslexia,0.3444271422567169,0.5740169236792787,0.23650668051388848,0.2823015689933124,0.17815315953956531,0.07933747881275979,0.8384232242809561
S0228,Dyslexia,0.6844458901638681,0.054611403639222775,0.6127220400485172,0.3251219700319167,0.505684852062272,0.07030711620768587,0.805790418550404
S0229,ASD,0.4596693423890762,0.26987213368189705,0.4710725873321089,0.3059018611124682,0.7548086218134508,0.1045306949121319,0.7580986880122845
S0230,ASD,0.2583987209338408,0.5497910562310668,0.8298264912680094,0.6198490252518022,0.6158438121392023,0.11102354265784523,0.8031746014107201
S0231,ADHD,0.4266381759225383,0.29597684980158245,0.5473141676762978,0.35984337594287885,0.6267629550921793,0.10510764921815521,0.8644552616581852
S0232,Mixed,0.2666637832041026,0.3714404541182768,0.465156156680575,0.33498595228277367,0.6259027860956147,0.06293820005529685,0.7838616399792799
S0233,Dyslexia,0.19324849184524853,0.7466818820218721,0.5639688129920492,0.3223579355998679,0.647090835382921,0.07009502759612689,0.8720959660562725
S0234,Mixed,0.3139010706027828,0.9049197756589967,0.893457613325896,0.12452346964373912,0.32539635504368086,0.11627472140629438,0.7659445843533418
S0235,Physical_Sensory,0.3666885668995348,0.9677229677821643,0.5612139278810462,0.2814198325415621,0.5649326544507721,0.08482279384000044,0.696391063243826
S0236,Dyslexia,0.13104673389886395,0.27405881952271177,0.19496637485523033,0.397160919803775,0.7319092413172961,0.07464745870207842,0.9444308642310077
S0237,Physical_Sensory,0.21780627932623514,0.8049854831194562,0.28710576818795314,0.13938671064068342,0.5700748351231723,0.09436695922661675,0.8150487926079437
S0238,ASD,0.356945661772754,0.9297998140786518,0.6361620469271151,0.5676361295399734,0.2725847833085079,0.10014598134716225,0.7787868868221391
S0239,ASD,0.30672461307219695,1.0,0.471333600858735,0.6266704849538702,0.569514893531007,0.06857100858143471,0.7531055380147844
S0240,Physical_Sensory,0.40308274672840233,0.5293192976863627,0.45895262653546964,0.3445816993264378,0.7648571890586788,0.08438879917239864,0.9047938496175683
S0241,Physical_Sensory,0.20994519491384406,0.6301225411550433,0.521278687371574,0.44377191511394654,0.7739000582357671,0.09853120138434117,0.999981023291325
S0242,ADHD,0.4413990440172675,0.4458275363288264,0.0,0.567863062727654,0.8306993771485711,0.056794257080802935,0.8221828660439138
S0243,Dyslexia,0.21365430254364803,0.5085528814696757,0.5282890929330296,0.17998162179347207,0.4790512351395329,0.0802469091485228,0.8409339146782701
S0244,Dyslexia,0.552833510423387,0.35292679245250697,0.40380817629791244,0.38016632807892725,0.6267939635780702,0.0577122069389857,0.9696534361334355
S0245,Mixed,0.14981440006547345,0.520515272039672,0.11154303136296348,0.2993276807303993,0.4954892983407206,0.06032839006146378,0.681445681708697
S0246,Dyslexia,0.22459888174486192,0.1328929259480002,0.3184300353288155,0.17835965600002315,0.57930958365885,0.06873799845039393,1.0591771164357948
S0247,ADHD,0.40578989055469095,0.3030010411335322,0.040637257100580276,0.28009953035125396,0.9328006493448799,0.08954239075758941,1.1
S0248,ADHD,0.555413384370588,0.44956969176519473,0.3502414478828905,0.4513970798792205,0.8215436643990298,0.0735595474272373,0.5918564992025199
S0249,ADHD,0.3935105585248119,0.4555129733759677,0.2067418085978518,0.5736953578848325,0.8994117433344392,0.06703163750063187,0.8527399292528526
S0250,ID,0.3232483446127584,0.6527616702118647,0.23171373167783066,0.3723830601824254,0.3036666119866663,0.08103109126649918,0.7905955489575719
S0251,Mixed,0.35780982239163844,0.789621962706211,0.8375638167507112,0.20931262601313955,0.31424867736196715,0.057060745434671406,0.8360130750540549
S0252,Dyslexia,0.23253757969704825,0.25055463737908945,0.7868139512438528,0.08759397665697768,0.7370620847107419,0.0885760643566782,0.8206517451829359
S0253,ADHD,0.29688879240214594,0.2885998813521338,0.24797761104190386,0.45918991320558106,0.7575954934015046,0.1026277352391662,0.9436661619924641
S0254,ADHD,0.21027622779311825,0.5233072167371086,0.27736687012277084,0.6766174620091404,0.8119159395020842,0.07841591918023977,0.8512332614477292
S0255,ID,0.10226019805764686,0.6268185783270588,0.49527234539045295,0.45905874989715967,0.9248130211627218,0.07594702013399583,0.7713995307245326
S0256,Physical_Sensory,0.403915264509241,0.34282585964724394,0.5778977054957553,0.3419655174023121,0.6341961965873336,0.08746880706431139,0.8452717360150158
S0257,ASD,0.22092403634031604,0.796957484597019,0.3353394646462689,0.5149275950275426,0.4613484286800847,0.039430611623369104,0.9139686758407692
S0258,ASD,0.3940518749976748,1.0,0.8541110871134148,0.36407520466198806,0.4874711856692661,0.09073634913195736,0.744118119368
S0259,Dyslexia,0.19948666392433972,0.5279660113742006,0.7280563561708557,0.19325721739536908,0.9376261573550181,0.14203771607489726,0.6978668832475302
S0260,ASD,0.391271356604882,0.9449145974477849,0.46581849337404196,0.2562311341457105,0.79132165794763,0.0775464755777056,1.0617645322280602
S0261,Physical_Sensory,0.29706348591531595,0.4540943172320302,0.5053098653411685,0.6112673266369534,0.8820491866715572,0.07761749932567338,0.7982475841736846
S0262,ADHD,0.5244992582289487,0.3361298324252406,0.22157489772747757,0.05,0.19672977911009173,0.09487214000199368,0.848754953452576
S0263,ASD,0.3945516616603592,0.5654869866541528,0.28998485679821984,0.5196788800418904,0.8527546837058629,0.11290665336395925,0.822710711561971
S0264,Mixed,0.5039993413501684,0.29529475825469326,0.7849788754436832,0.3304382593303695,0.3178638635504284,0.0994993568886827,0.9172990225527424
S0265,ASD,0.26502778821984835,0.6919798445242891,0.07674269819851817,0.3384488902822581,0.7168551874350321,0.03688786242832899,1.0397692444536326
S0266,ADHD,0.3624425950201715,0.45133770015530533,0.15958639031800026,0.6538472734176719,0.6330453919949457,0.09126797675325495,0.9204836363174567
S0267,ASD,0.23797493521691804,0.5272971348492508,0.7896649610009769,0.2928803361699923,0.32220209502882263,0.1314386029048335,0.7106537373905291
S0268,ASD,0.30607276506154124,1.0,0.7747548633067054,0.2979896268957385,0.6989139585790443,0.0924488209351893,0.7240779094436752
S0269,ASD,0.3242528874615159,0.31954700620113224,0.5891316086582802,0.38044086416207046,0.43184361221776957,0.05690796173456501,0.8225937746118366
S0270,ASD,0.2686024077084147,1.0,0.2722055541625332,0.46207710787183576,0.4999568235693219,0.08563659248837228,0.8356669321912016
S0271,ASD,0.20984505112938803,0.9154062853646519,0.23942997597020024,0.3337216326560696,0.44703424665323716,0.05438625497317866,0.6902951251898681
S0272,ASD,0.1860833153525531,0.9708480746346992,0.4835065537098269,0.1639211604196172,0.39267663671529346,0.1046560737853772,0.9444243441619723
S0273,Dyslexia,0.07493562030598377,0.19022034838054805,0.17862733662364247,0.12014527286773521,0.7584152059572817,0.06088234823944149,0.7538581963563804
S0274,ID,0.1289438185704565,0.7219630957321721,0.5049676962060631,0.5922000784696779,0.7194533026567538,0.08148487269384046,1.0118204083571039
S0275,ADHD,0.43100466179149277,0.5125880649526916,0.5401207940849131,0.41121651837032674,0.5686827686586177,0.06284439996016306,1.0445535118651004
S0276,ADHD,0.16388557034927748,0.36258351545004985,0.23650293524013138,0.4676630925555733,0.41829600593302424,0.06907103884904019,0.8376648988813105
S0277,Dyslexia,0.19153065264047484,0.4705673093406387,0.5247182966664572,0.2107868189240444,0.4861282678714712,0.1097230129172099,0.9063875161863467
S0278,Mixed,0.5706132227388212,0.4664502152215723,0.6991062685949285,0.3010753455740096,0.8262298401714139,0.08206914329787394,0.739295529936108
S0279,Mixed,0.27932586820908095,0.9290720058148719,0.6230969975021342,0.6516354174813117,0.5091938613359387,0.0688159505254856,0.9248578847924397
S0280,ASD,0.39423091529065174,0.5781384466395986,0.37623388080317605,0.37177122144233793,0.7197847751803372,0.057095440582265546,0.8126710098010912
S0281,ASD,0.4327834517709308,0.541769405301489,0.8239177373029991,0.333494518070931,0.544545935936092,0.042565970272011276,0.7537667199856929
S0282,ADHD,0.4352085297646251,0.3592471093060106,0.390233668348464,0.5644213549533009,0.36748430326753123,0.054974387329546265,0.8335567533192298
S0283,ADHD,0.1730276865179043,0.7864796478035544,0.5275486387701871,0.29164594616989226,0.5290765431665762,0.08223918482888756,0.8159154513039919
S0284,Dyslexia,0.32797823260293263,0.1364430077103035,0.6377457549815414,0.16079089843390051,0.3385910181342502,0.09960467537445328,0.8299743118441528
S0285,ADHD,0.16151812184866438,0.6617854498765532,0.39508207452780236,0.4015370026025347,0.5397294733175229,0.06879297015155598,0.9574582424261642
S0286,ASD,0.6492635372601102,0.8743699921065465,0.4782799812675491,0.40004051561322695,0.7174879387345712,0.1114108720143803,0.783959492880955
S0287,ADHD,0.16432036250899942,0.7135869920090165,0.4847698714847281,0.4389417021854822,0.7508422488019645,0.06564999155543547,1.0359925521219158
S0288,Dyslexia,0.22996456792649303,0.558169120821374,0.16932368989811256,0.5637503634093232,0.731315309304072,0.07523976554240241,0.7299842888619928
S0289,ASD,0.23083329160989088,0.9092855192681355,0.8641156237302413,0.4504372369528556,0.28143953184438747,0.058408465593254966,1.0240332794623879
S0290,Physical_Sensory,0.1761061369841258,0.911310142282626,0.46340270018692176,0.05,0.4472940945147,0.09981523469135711,0.7608391899538589
S0291,ASD,0.5180166633616569,0.5907338676871501,0.1328924035354327,0.4489448415147341,0.1902453774200366,0.12195021228089137,0.8623889288908667
S0292,Mixed,0.6463991423208909,0.1967984672884988,0.334689271700278,0.40568199917343983,0.8096259269427007,0.04476366078127605,0.8134706407967263
S0293,ASD,0.29861549987335734,1.0,0.35787684973506173,0.40651750365271866,0.429258447823311,0.07307675862730603,0.8281173849907427
S0294,Physical_Sensory,0.19725461656954224,0.7606861793920072,0.13995486591659123,0.4368920964094256,0.6419378158553172,0.1052955969410007,0.9426259757800831
S0295,Mixed,0.08727433434374893,0.6177533249099589,0.5445127132663948,0.3956982568487801,0.5750472467525842,0.05106108957148797,1.0124729318674093
S0296,Mixed,0.3264123479682193,0.09278237130573784,0.5088369649679825,0.3921081860416917,0.6584445427758518,0.09133367813942173,0.9815427226400925
S0297,Physical_Sensory,0.3177415434114982,0.8776102979772503,0.373659871581203,0.49195663146561797,0.5341182360795348,0.10442944400415141,0.8220046189103435
S0298,Physical_Sensory,0.2775498590276541,0.42734345979753163,0.3989215271298426,0.31868788042082485,0.7119762319690587,0.08156457628713674,0.8809157743849836
S0299,Dyslexia,0.38227042466801886,0.7589255578880924,0.22037148726974023,0.1078470496541237,0.6428949515701361,0.09100526141880265,0.784282464777692
S0300,Physical_Sensory,0.4031261713287298,1.0,0.5310653671540185,0.8535672178933587,0.49177793329443675,0.11521804772255215,0.7633352208870587
S0301,ASD,0.3944753851434195,0.9300999494781256,0.8813272119166664,0.292621383432815,0.37165688101317307,0.11896853108202293,0.7478601615716614
S0302,Dyslexia,0.31777040955465297,0.47229725468229133,0.3896877347545905,0.2650214368690115,0.5936954227287423,0.07876065573931035,0.8187329214461153
S0303,Dyslexia,0.22351077464196,0.4192264998643698,0.5463507536369814,0.05,0.7768354736326967,0.06935244301401534,0.8874508152460224
S0304,Mixed,0.43560536592767735,0.23389017903615722,0.5938268460955388,0.41747026225771333,0.4652645912878285,0.06160039777852607,0.6713087361693777
S0305,Dyslexia,0.3572070453214551,0.31878870939503207,0.46757833199123466,0.11001616739659978,0.6302426931182101,0.09953928300857426,0.8578548818864516
S0306,ADHD,0.46230829717102945,0.43465098398342916,0.22247275515733322,0.33362905857249836,0.251042108882835,0.052564488844180635,1.0140927645994808
S0307,Dyslexia,0.4505144601275392,0.8116714548579721,0.48584878234647255,0.4067596998656685,0.6135060823546451,0.07494851924017595,0.9746813590519408
S0308,ADHD,0.18509394590521758,0.31998186472091794,0.0,0.4708014352567111,0.4288851303033654,0.08205379541908932,0.8039718444918617
S0309,ASD,0.18359872929595905,0.9474185844585374,0.3311539207215214,0.4852614286862229,0.9296266442100307,0.06993994974562491,0.7228029612162497
S0310,Dyslexia,0.26504050794200806,0.6783989997841401,0.3083769202029059,0.05,0.2689233924874921,0.08559640530038248,0.9084732827910109
S0311,ADHD,0.2289535451959913,0.20328141708362713,0.47269346505756,0.6755342754743519,0.7973066469058617,0.13129026636585517,0.6307474271237782
S0312,ADHD,0.44633560730800353,0.5692720185316776,0.47971634069894914,0.22121780335871877,0.25765124077311913,0.07756802819306916,0.973505663732796
S0313,ADHD,0.39786255530942155,0.6406160422773113,0.4641703351082313,0.6292841221440797,0.7120919026343705,0.07129188745145221,0.8411315063562042
S0314,ADHD,0.4876074734451087,0.43894309913587215,0.31085023757505964,0.5532315798972229,0.6882291357064487,0.10030663648763706,1.0456202842022684
S0315,ADHD,0.4032838122801816,0.8206899326512709,0.5898229794990704,0.486599911267702,0.6246786969109543,0.08479167288291044,0.6897937035868816
S0316,ADHD,0.3807433440156757,0.653840109128615,0.09527816324188249,0.2717522828637428,0.679799932099272,0.10878671542422753,0.9543048746653116
S0317,ID,0.3996729678321719,0.5697461864763134,0.5439485959647239,0.42273847672292847,0.28244246180161114,0.08329375239639437,0.8524393684631084
S0318,ADHD,0.41207267495907723,0.5706304483889022,0.640203623275954,0.32936178840327107,0.6070886031059289,0.07503153584057934,0.8293851989973202
S0319,Mixed,0.36387750980339767,0.7866302763153072,0.45176004280008303,0.4043559357257938,0.22964536052831966,0.044325502238108896,0.7255059056233137
S0320,Mixed,0.5333597582625537,0.2646428189833767,0.6208811665453509,0.36251916113716603,0.4172662578430074,0.0476053061237652,0.9220650428156999
S0321,Dyslexia,0.36952710016920626,0.4769060000812987,0.3637601395555882,0.05,0.4574082058778416,0.043286026191457945,0.930103990622214
S0322,ADHD,0.31918452160072086,0.5827885969576239,0.2685750298948087,0.5682676226476883,0.7566469282879703,0.0875867833256848,1.0410030323411172
S0323,Dyslexia,0.25516660313755346,0.5794307474613396,0.30384494320825756,0.23783392651759586,0.4658150812401621,0.05275501040265081,0.9632952784305875
S0324,Physical_Sensory,0.4400684492763208,0.39370198625620845,0.3779197535198233,0.3272799400746645,0.2874175674971835,0.10511154731838766,0.8031007192489548
S0325,ID,0.4041514592119677,0.6370414257934444,0.2466923045785196,0.31595091507553485,0.49106793079239996,0.08060493129711907,0.7621039937827767
S0326,Physical_Sensory,0.3496349060188598,0.16887358010657164,0.3094625176062441,0.45376893645501526,0.8980711323714777,0.07511626161796663,0.7256411087922896
S0327,Dyslexia,0.5126552690444521,0.5804322349227548,0.5406482277994191,0.11593654925582922,0.4387593376143426,0.06312289849591324,1.0098126867084753
S0328,Dyslexia,0.11930359035428234,0.07120898497137372,0.4544911937991914,0.05,0.6338805221662563,0.09244517496540412,0.7846728237167416
S0329,ADHD,0.34905098921392164,0.631013027885338,0.2753725844315679,0.4610694704812414,0.9096641210223672,0.06391004360915177,1.010513239041659
S0330,ID,0.2508940047383391,0.5177493435008629,0.8799597301386696,0.4778654496935233,0.9719245174113027,0.060292439918602385,0.9149974562307349
S0331,ADHD,0.2684660695019898,0.7567099222744452,0.297092136152167,0.3700552262983551,0.8149466166190314,0.10376699841210697,0.8954805403039243
S0332,ID,0.5417687187486963,0.3846737751086107,0.42064714680747317,0.2278145687214987,0.9298046470855557,0.08709242321550045,0.8318034208884985
S0333,Mixed,0.3477622782682201,0.7978939591955407,0.24606194658352018,0.4133403311333928,0.6188452937989422,0.07530141143503456,0.9285575434447533
S0334,ASD,0.30677770159833945,0.9370924290526448,0.9475235783981301,0.18032014475296174,0.9355607403048094,0.09282865969467433,0.860943175860848
S0335,Dyslexia,0.35882084780289203,0.29226873713796697,0.8533900187763296,0.09591541049685112,0.4243574662920217,0.08017863746221397,0.8255689229976472
S0336,ASD,0.1153677455677719,0.6109630377740496,0.4486556327259987,0.28739530952437586,0.86434691579922,0.08766026300903368,0.9320907308093482
S0337,ID,0.1645212431494816,0.40405219050506663,0.5820692777485534,0.5265908606337334,0.4159261102722514,0.0636630419524909,0.8480930412224151
S0338,ASD,0.47369419052431994,0.7378154264193928,0.6059951023251694,0.34560835743446244,0.8976864058673567,0.12140797217821245,0.7826567742706455
S0339,Mixed,0.2802319515989385,0.2826483849009028,0.19239320519139294,0.33282003823353096,0.657589393161633,0.0684076006464755,0.9224729296905934
S0340,ASD,0.25624037465483884,0.9240152724903401,0.7872892458322165,0.6932038773116869,0.3996478268636686,0.11112032653899954,0.8560916865816717
S0341,Mixed,0.5128484705725995,0.3010277606341655,0.26576903786343004,0.4528693745783071,0.25432963543442005,0.07622262301391047,0.9113812533203087
S0342,Physical_Sensory,0.5165359223050909,0.4099587309274728,0.4901850775776529,0.4508491765712239,0.41735273035797027,0.09614194231309925,0.8171042663091096
S0343,Dyslexia,0.41774425085020844,0.42399718367800837,0.36387800299181333,0.1945448882186838,0.8004285769353666,0.09468446998052273,0.7415781216764327
S0344,Physical_Sensory,0.30109131410623136,0.8554513095715817,0.24766389015344006,0.31054424985448337,0.51167290493302,0.10293703510300092,1.0359976483959559
S0345,Physical_Sensory,0.32696886637691264,0.4595800565926669,0.25134699365158625,0.07203903399742745,0.3146206113656593,0.06318752585671711,1.0171513932208858
S0346,Mixed,0.2592073988018764,0.7214741189555937,0.7066389592647574,0.5453110797885338,0.7455551350796079,0.10151270802557724,0.9508687482707243
S0347,ADHD,0.23633261990743407,0.9172528612536038,0.4906474080914362,0.4672464558634569,0.9075211404036803,0.11692879701822881,0.8237091836071009
S0348,Dyslexia,0.23037541559385954,0.6692310802763564,0.8684941693914119,0.22312510101798802,0.41783260655150334,0.07482614041516286,0.832458454828421
S0349,ASD,0.2815388653766465,0.7552530435629994,0.068610773652432,0.37941599472456167,0.7557388051456543,0.08069412134284246,1.0007229967341746
S0350,Dyslexia,0.23153887530870204,0.5615544822388173,0.25039549167395814,0.3604216393391583,0.2517657715750772,0.06953106715039692,0.8271072483877869
S0351,ASD,0.16806077996569357,0.9092381389215239,0.5244311877411734,0.16679348903802207,0.5638610575520389,0.073071274956298,0.7992346485097985
S0352,Dyslexia,0.3820337145613401,0.8944874218314023,0.6099271877403492,0.16151780026692922,0.5770523167094064,0.1142284559786498,1.0497137197081736
S0353,Dyslexia,0.3838568638980839,0.5928277189120935,0.8118376968345169,0.07955457056612047,0.5286750790845057,0.059915309477395914,0.857722483983141
S0354,Dyslexia,0.5598005252022694,0.7019175911263488,0.3429100916688344,0.5157263923730119,0.15972494020698605,0.061157623562984556,1.0393327849959129
S0355,Dyslexia,0.27550478998830713,0.5204071199876321,0.18717243710236994,0.38134832977799504,0.7743173962645369,0.11221801872828754,0.722651061075528
S0356,Physical_Sensory,0.3912374649456639,0.8096936471303634,0.3308255485553879,0.06959610382969539,0.6748191563985275,0.09249096851776725,0.9143087404229784
S0357,Physical_Sensory,0.3932309037038476,0.5851271023870063,0.5258319115029161,0.17293575600400368,0.734299815549157,0.12240740498085048,1.0695985120661897
S0358,Dyslexia,0.3252448868558075,0.5682642835235246,0.057709959025480345,0.23014814899637706,0.5247556582459053,0.07099122724348293,0.8654653266104144
S0359,Dyslexia,0.4450254248408326,0.3094753286167111,0.6863221654583406,0.17913396818913632,0.6403718981730431,0.08252562274475139,0.8360898029177486
S0360,Mixed,0.4487328966129572,0.6844315268736594,0.43544288064551967,0.20134266878846677,0.5263232876580363,0.0667864611245639,0.7457150603846863
S0361,ASD,0.3949947256145762,0.43314974358220465,0.1675845817895962,0.6917143356475735,0.828902537469133,0.08286602337295391,0.970724557588053
S0362,ASD,0.32502862958513595,0.6740749445306238,0.4916501953664573,0.4468809870973869,0.5351652257759039,0.04451806605431392,0.7854774438804595
S0363,ASD,0.3128017811643272,0.4631074219588399,0.09323696802691991,0.47122244842946376,0.8871327061283514,0.09369909113310017,0.8530093962055294
S0364,ID,0.09157492633522432,0.4118275097743336,0.763274784343298,0.296197757615168,0.6639917146856738,0.08646948166984676,0.739040024165267
S0365,ADHD,0.25899526075674845,0.6420926853629618,0.5661204142456122,0.5083411220767003,0.48784753782991835,0.07884890675068162,1.0181797121542715
S0366,Physical_Sensory,0.28106449132266886,0.7261925097312076,0.5156924601256893,0.3429350858526983,0.6087755838671601,0.07219271350800671,0.9779787832170965
S0367,ID,0.12082878269933936,0.6538505404630214,0.6109695194378401,0.3574985239438751,0.4946446642830654,0.062104920252638016,0.8593317772232152
S0368,ADHD,0.40849627019339113,0.04452035420126563,0.08913390126720072,0.491650293973789,0.5981402036564405,0.09455425824065522,0.7470753585858354
S0369,Mixed,0.49930073846931267,0.07098298747295122,0.5640612083575144,0.15565036524095507,0.4716679413636739,0.05657820028593187,1.0160809570687914
S0370,Physical_Sensory,0.24673790231137344,0.6194781229063657,0.5024923329589228,0.6395541789776474,0.5155704845645148,0.09023791824098487,0.8258970794398135
S0371,ADHD,0.3897183664802279,0.43961199034554393,0.38260047438344175,0.4273583822085814,0.7148461644866537,0.12148902789618915,0.7519697680627764
S0372,ADHD,0.23161205744730623,0.8535420045647105,0.16834042208977346,0.5921416313170637,0.6189395197610443,0.10971042977288596,0.6862784508972738
S0373,ADHD,0.319114733678172,0.3057632198941272,0.5109797142547448,0.23868703650717726,0.6524004933154882,0.04989744114658694,0.7978937389551507
S0374,ASD,0.27286584468953834,0.40332055937787925,0.48426544522086645,0.2615252313957711,0.7910731724714245,0.06926523879313394,0.7170264398915343
S0375,ASD,0.4279328720236444,0.9744193218525892,0.6533446993190232,0.2257149667600282,0.4572990379334382,0.08842901481110675,0.8002081684922457
S0376,Mixed,0.27425081332981005,0.44827198914400296,0.6368919082277885,0.43754465089972583,0.6032834545242022,0.078594361559713,0.9369311255142998
S0377,ADHD,0.47710464383566903,0.4173606437216713,0.658781256923108,0.40989749528773695,0.5434841121588881,0.05201188563435158,0.8249502357470049
S0378,ADHD,0.3262189013514076,0.10595451014365771,0.33586705136091716,0.33033822711532296,0.21858456595837952,0.08770631902946982,0.8980595903558993
S0379,ID,0.17775294903949176,0.8666189878064742,0.42412588299032855,0.2478896210672081,0.4157030141367607,0.07979966209767402,0.790156786191305
S0380,Dyslexia,0.2053087627094519,0.1925254982588592,0.6152540076350462,0.06001055954037368,0.6053454078439687,0.11828650817207564,0.8690071587809514
S0381,Mixed,0.3860899354263134,0.23242918782204483,0.5229935339309443,0.3927274149294016,0.8692895649939392,0.07493542594765107,1.0545803343531304
S0382,Physical_Sensory,0.46313160245801305,1.0,0.8450855262017417,0.33016198306171,0.37889698508065184,0.10336006770653182,0.8276416443418386
S0383,Dyslexia,0.38850394497529633,0.31685188082728644,0.20612049946631306,0.14715895114626068,0.1951813937226239,0.05465823193740049,0.9009331959064941
S0384,ADHD,0.6243651941606023,0.35342856718537996,0.49257394385226766,0.6320634229197415,0.6337553051396224,0.059439814042069834,0.7059375293976844
S0385,Mixed,0.5272798884873215,0.11384217350936537,0.47737221457443435,0.38765114827108993,0.9497397872892647,0.0944332391961898,1.0145008643862152
S0386,ID,0.21880206242482955,0.6768055537596731,0.109963409003438,0.5905064400890387,0.7587475867883987,0.1016746156121475,0.8147695892500417
S0387,Mixed,0.3175421021340231,0.5482919971062286,0.5379199019536178,0.3200121725975955,0.4387148594968748,0.06085214547851216,0.9675436171351783
